name,genre_id,logo,url 
GOLDEN EDGE,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/366.ts
GOLDEN,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/365.ts
GALA TV,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/364.ts
HISTORY,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/367.ts
INVESTIGATION DISCOVERY,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/370.ts
LIFETIME,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/371.ts
MTV HITS,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/373.ts
MILENIO TV,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/372.ts
NATIONAL GEOGRAPHIC.,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/375.ts
NATGEO WILD,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/374.ts
NICKELODEON,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/377.ts
SONY,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/379.ts
SPACE,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/380.ts
TIIN,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/383.ts
EFEKTO,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/414.ts
VISTV.,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/419.ts
VENEVISION,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/422.ts
VTV HD,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/388.ts
UNIVERSAL CHANNEL,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/386.ts
TVN,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/413.ts
Tv Red Chile,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/398.ts
TV All Sports,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/396.ts
TPA CANAL 7,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/409.ts
TOONCAST,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/384.ts
telemar campeche,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/428.ts
TELEHIT,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/381.ts
TELE RITMO,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/407.ts
TELE FUTURO,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/420.ts
SUPER CANAL,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/421.ts
RIBERA TV,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/410.ts
OROMAR TV,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/411.ts
NIU Tv Santiago,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/395.ts
NICK TOONS latinos,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/405.ts
NICK JR,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/376.ts
MIAMI TV.,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/412.ts
I-SAT,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/369.ts
HOLA TV,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/368.ts
ESPN latino,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/404.ts
ESPN 3,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/353.ts
ESPN 2.,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/352.ts
ELGOURMETH,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/351.ts
El Pinguino,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/394.ts
EL FINANCIERO BLOOMBERGS,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/350.ts
DISTRITO COMEDIA,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/348.ts
DISNEY XD.latino,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/403.ts
DISCOVERY WORLD,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/345.ts
DISCOVERY TURBO.,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/344.ts
DISCOVERY KIDS,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/341.ts
DISCOVERY CIVILIZATION,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/340.ts
DISCOVERY CHANNEL latino,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/402.ts
DISCOVERY  HOME & HEALTH,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/339.ts
DE PELICULA,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/338.ts
comunion tv,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/432.ts
COMEDY CENTRAL latino,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/401.ts
CINEMAX,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/336.ts
CINECANAL,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/335.ts
cielo tv,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/431.ts
cbn espagnol,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/430.ts
Canal Once,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/393.ts
canal del congreso,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/427.ts
CANAL 5,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/332.ts
Canal 4 Argentina,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/392.ts
CANAL 11,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/331.ts
canal 10,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/426.ts
AYM SPORT,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/324.ts
ANIMAL PLANET latino,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/400.ts
AMCᴸᴬᵀᴵᴺᴼ,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/323.ts
A3S,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/423.ts
3abn latino,,,http://iprotv.ddnss.me/u/get?u=sf&s=/live/5GmPp6Oqyk/Hh681uO49f/429.ts
TV5 Monde Style HD,CANAL,,http://iprotv.ddnss.me/u/get?u=sd&s=/live/stalker_iprotv/7B85JCVJcM1o8R9qyH/1133.ts
TV5 Monde Maghreb Orient HD,CANAL,,http://iprotv.ddnss.me/u/get?u=sd&s=/live/stalker_iprotv/7B85JCVJcM1o8R9qyH/1134.ts
France 24 (En Francais),CANAL,,http://iprotv.ddnss.me/u/get?u=sd&s=/live/stalker_iprotv/7B85JCVJcM1o8R9qyH/1104.ts
Rai 1 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/209.ts
Rai 2 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/210.ts
Rai 3 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/211.ts
Rai 4,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/212.ts
Rai 5,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/213.ts
Rai yoyo,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/348.ts
Rai Storia,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/221.ts
Rai Sport 1,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/305.ts
Rai Scuola,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/222.ts
Rai Premium,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/220.ts
Rai News 24,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/342.ts
Rai Movie,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/219.ts
Rai Gulp,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/347.ts
UnireSat,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/299.ts
Tv8,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/229.ts
Torino Channel,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/326.ts
Top Crime,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/276.ts
Top Calcio 24,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/293.ts
Tg Com 24,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/341.ts
Telecronaca del Tifoso,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/292.ts
Super!,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/349.ts
Super Tennis HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/301.ts
Sportitalia,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/306.ts
Spike It,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/268.ts
Sky Virgin Music TV,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/367.ts
Sky Uno HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/254.ts
Sky TG 24 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/340.ts
Sky Supercalcio HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/308.ts
Sky Sport Plus,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/294.ts
Sky Sport MotoGP HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/288.ts
Sky Sport Mix It,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/282.ts
Sky Sport F1 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/287.ts
Sky Sport 1 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/284.ts
Sky Sport 2 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/285.ts
Sky Sport 3 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/286.ts
Sky Sport 24 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/283.ts
Sky Classica,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/280.ts
Sky Cinema Passion HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/239.ts
Sky Cinema Max HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/236.ts
Sky Cinema Hits HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/237.ts
Sky Cinema Family HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/235.ts
Sky Cinema Cult HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/240.ts
Sky Cinema Comedy HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/238.ts
Sky Cinema Classic HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/241.ts
Sky Cinema 1 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/232.ts
Sky Cinema  24 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/234.ts
Sky Cinema  1 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/233.ts
Sky Atlantic HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/255.ts
Sky Arte HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/339.ts
RTL 102.5,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/368.ts
RSI La2 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/228.ts
RSI La1 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/227.ts
Roma Channel,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/323.ts
Rete 4 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/214.ts
Real Time,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/253.ts
Radio Montecarlo TV,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/366.ts
Radio Italia TV,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/365.ts
Radio Capital TV,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/364.ts
Radio 105 TV,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/363.ts
Premium Studio Universal,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/266.ts
Premium Stories,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/265.ts
Premium Sport HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/289.ts
Premium Sport 2,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/290.ts
Premium Joi  24,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/264.ts
Premium Joi,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/263.ts
Premium Energy,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/248.ts
Premium Emotion,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/247.ts
Premium Crime HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/261.ts
Premium Crime  24,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/262.ts
Premium Comedy,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/246.ts
Premium Cinema HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/242.ts
Premium Cinema 2 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/243.ts
Premium Cinema 2  24,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/245.ts
Premium Cinema  24,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/244.ts
Premium Action HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/249.ts
Premium Action  24,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/250.ts
Pop,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/357.ts
Pesca e Caccia,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/296.ts
Paramount HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/273.ts
Nickelodeon It,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/358.ts
Nick Junior,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/361.ts
NationalGeo HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/332.ts
NatGeo Wild HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/334.ts
NatGeo People HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/333.ts
Milan Channel,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/321.ts
Mediaset Extra,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/218.ts
Marco Polo,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/338.ts
Manga,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/355.ts
M2O,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/362.ts
Lei,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/270.ts
Lazio Style Channel,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/324.ts
LaEffe,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/271.ts
La7d,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/226.ts
La7,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/225.ts
La 5,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/224.ts
K2,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/360.ts
Juventus Channel,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/322.ts
Italian Fishing Tv,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/300.ts
Italia 2,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/217.ts
Italia 1 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/216.ts
Iris,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/223.ts
Investigation Discovery It,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/328.ts
Inter Channel,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/325.ts
History HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/335.ts
Giallo,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/277.ts
Gambero Rosso HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/278.ts
Frisbee,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/359.ts
Fox Sports HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/291.ts
Fox Life HD It,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/257.ts
Fox HD It,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/256.ts
Fox Crime HD It,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/258.ts
Fox Comedy HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/259.ts
Fox Animation HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/260.ts
Food Network It,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/272.ts
Focus,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/336.ts
Fight Network,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/302.ts
Eurosport 2 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/304.ts
Eurosport 1 HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/303.ts
Dmax It,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/252.ts
Disney XD HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/356.ts
Disney Junior It,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/353.ts
Disney Channel It,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/352.ts
Discovery T&L HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/331.ts
Discovery Sci HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/330.ts
Discovery HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/329.ts
DeeJay TV,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/231.ts
Dea Kids,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/343.ts
Dea junior,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/354.ts
Crime Investigation HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/267.ts
Comedy Central It,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/281.ts
Class Horse Tv,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/298.ts
Cine Sony,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/269.ts
Cielo HD,ITALIAN,,http://portal.suptv.me/u/get?u=it&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/275.ts
